-157.5681,1.705,-157.191101,2.026666,Kiribati
124.323601,37.680271,130.694794,42.980541,Korea - North
126.123596,33.190269,129.5858,38.622532,Korea - South
19.9753,41.855598,21.8183,43.268101,Kosovo
46.541611,28.544359,48.419731,30.083879,Kuwait
69.248901,39.191898,80.285477,43.2686,Kyrgyzstan
100.0923,13.92,107.695198,22.50083,Laos
20.986941,55.674999,28.237801,58.0844,Latvia
35.097061,33.063042,36.624981,34.689152,Lebanon
27.014721,-30.65889,29.455549,-28.56945,Lesotho
-11.4987,4.351451,-7.367778,8.569677,Liberia
9.303886,19.497761,25.13423,33.165779,Libya
9.47583,47.049641,9.640949,47.266979,Liechtenstein
20.93203,53.8881,26.8197,56.450802,Lithuania
5.731111,49.448318,6.522222,50.172211,Luxembourg
113.527496,22.0917,113.603897,22.214399,Macau
20.46249,40.857021,23.031389,42.361401,Macedonia
43.2211,-25.600281,50.499439,-11.94778,Madagascar
32.689701,-17.135811,35.92416,-9.373335,Malawi
99.646927,0.853333,119.275803,7.356666,Malaysia
72.683601,-0.6908,73.753601,7.0964,Maldives
-12.24575,10.14194,4.2525,25.000271,Mali
14.1808,35.799999,14.57,36.075001,Malta
-61.22945,14.40305,-60.810009,14.88028,Martinique
-17.05435,14.72555,-4.806389,27.280199,Mauritania
57.306381,-20.50584,57.78582,-20.00112,Mauritius
-117.123596,14.54808,-86.74501,32.718319,Mexico
26.635,45.4482,30.134199,48.486698,Moldova
87.759407,41.581379,119.928001,52.14201,Mongolia
18.4533,41.849319,20.382799,43.556099,Montenegro
-13.176931,27.665079,-1.010556,35.915272,Morocco
30.21277,-26.860279,40.839161,-10.48045,Mozambique
92.193298,9.985552,101.161598,28.54694,Myanmar
11.73333,-28.960831,25.265751,-16.968889,Namibia
80.055801,26.347771,88.195801,30.41971,Nepal
3.363889,50.756069,7.209444,53.509299,Netherlands
-70.284912,12.033213,-68.499046,12.863099,Netherlands Antilles
163.992203,-22.39473,168.146103,-20.087231,New Caledonia
165.566357,-50.85445,178.559693,-33.069679,New Zealand
-87.690292,10.70972,-83.130867,15.02472,Nicaragua
0.166667,11.69169,15.99666,23.52232,Niger
2.682129,4.281943,14.67416,13.89313,Nigeria
144.623001,13.2375,144.953293,13.63472,Northern Mariana Islands
-9.120001,57.996101,33.624989,80.513313,Norway
51.904148,16.64386,59.836101,25.039221,Oman
60.866871,23.688049,77.831413,37.062759,Pakistan
-83.031677,7.205832,-77.146668,9.620277,Panama
140.849899,-11.62028,153.776306,-1.950556,Papua New Guinea
-62.63866,-27.586121,-54.243061,-19.296671,Paraguay
-81.3564,-18.34799,-68.6875,-0.0375,Peru
117.1744,5.051388,126.598,18.647499,Philippines
14.13333,49.006351,24.14471,54.836651,Poland
-28.54945,32.637489,-6.194444,42.15221,Portugal
-67.25917,17.928049,-65.625839,18.511391,Puerto Rico
50.752491,24.55559,51.61166,26.152769,Qatar
55.221371,-21.373619,55.85138,-20.86556,Reunion
20.261141,43.624699,29.701111,48.253319,Romania
26.970313,41.196098,180,83.271366,Russian Fed.
28.853319,-2.826667,30.876381,-1.061622,Rwanda
-5.793568,-16.021259,-5.643567,-15.892676,Saint Helena
-172.774994,-14.05306,-171.436707,-13.46056,Samoa
12.405131,43.894595,12.508419,43.988895,San Marino
6.464999,0.02,7.4642,1.7019,Sao Tome And Principe
34.603039,15.10555,56.51305,32.237339,Saudi Arabia
-17.52,12.30139,-11.35833,16.69305,Senegal
18.8281,42.232201,23.006941,46.174992,Serbia
55.374699,-4.7892,55.792801,-4.28,Seychelles
-13.298431,6.913198,-10.26652,9.997496,Sierra Leone
